Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status
5793,19,Male,B.Sc,CSE,8.13,2,2,5,8,51,9,3,3,Not Placed
76479,20,Male,MCA,CSE,7.38,0,4,4,7,50,1,1,1,Not Placed
61626,24,Male,MCA,IT,6.37,0,1,10,5,80,8,2,1,Not Placed
9944,22,Male,BCA,CSE,4.89,0,6,6,2,36,5,0,0,Not Placed
73589,22,Male,MCA,ECE,7.48,0,3,9,6,66,6,1,2,Not Placed
89200,19,Female,B.Sc,IT,6.36,1,1,4,2,41,4,0,0,Not Placed
5645,21,Female,B.Tech,IT,6.83,0,6,8,2,70,10,3,0,Placed
22706,18,Male,BCA,IT,7.04,0,2,6,9,98,2,1,0,Placed
86295,19,Male,MCA,ECE,6.97,3,2,5,9,62,5,0,1,Placed
51879,23,Female,MCA,CSE,6.3,2,1,2,7,54,2,0,3,Not Placed
53049,21,Male,MCA,ME,7.15,2,3,5,7,73,8,2,0,Placed
38675,22,Male,B.Sc,CSE,4.5,1,6,8,9,72,3,2,0,Placed
79807,23,Female,BCA,IT,8.24,2,2,2,7,65,10,2,0,Placed
12417,24,Female,B.Tech,Civil,7.65,1,3,10,8,73,9,1,1,Placed
64591,18,Male,B.Tech,CSE,8.26,3,1,1,2,47,2,3,1,Placed
90681,22,Male,B.Sc,ECE,6.43,0,5,3,6,43,9,1,0,Placed
38223,24,Male,MCA,IT,7.79,0,1,7,6,69,1,2,1,Not Placed
23349,19,Male,BCA,CSE,8.5,2,1,7,9,60,7,0,0,Placed
5596,24,Male,BCA,Civil,7.13,1,1,1,5,69,7,2,0,Placed
36129,22,Male,B.Tech,ECE,7.95,3,4,10,5,66,8,0,0,Placed
16777,20,Male,B.Tech,IT,8.75,1,2,7,2,46,3,1,0,Placed
37594,23,Male,BCA,ME,7.32,2,2,3,9,54,4,2,0,Placed
65445,24,Female,MCA,IT,7.17,1,2,1,1,43,6,0,1,Placed
45925,18,Female,BCA,CSE,7.97,2,6,2,7,100,8,3,0,Placed
15436,22,Male,BCA,IT,7.33,2,3,8,10,66,2,2,0,Placed
68027,24,Female,MCA,ECE,5.71,0,3,3,7,86,3,0,1,Not Placed
19082,22,Male,B.Sc,CSE,7.18,2,4,2,2,94,4,3,1,Placed
18832,21,Female,B.Sc,IT,7.21,0,6,5,1,74,8,0,0,Placed
1159,18,Female,MCA,ECE,7.24,1,1,3,4,95,4,2,0,Placed
17542,21,Male,MCA,ME,7.68,2,4,3,9,49,4,1,0,Placed
24151,24,Female,MCA,ME,6.98,0,4,8,3,66,1,3,1,Not Placed
34381,23,Male,B.Tech,CSE,6.73,1,4,5,6,86,6,2,1,Not Placed
12093,21,Male,BCA,CSE,7.29,1,5,5,7,60,6,0,0,Placed
25571,20,Female,B.Sc,ME,6.82,1,6,6,2,42,1,0,0,Not Placed
53517,23,Male,B.Tech,CSE,7.01,1,6,8,3,50,3,3,0,Placed
26616,24,Female,BCA,IT,7.84,1,3,6,5,75,10,0,0,Placed
60037,20,Female,BCA,Civil,7.89,0,5,1,2,58,5,1,0,Not Placed
75365,23,Male,B.Tech,ECE,6.9,0,3,2,8,67,4,2,0,Placed
10638,20,Female,MCA,IT,7.59,3,1,9,5,54,7,0,2,Placed
23041,23,Male,B.Sc,ME,6.21,2,4,9,1,83,1,1,0,Placed
9486,24,Male,B.Tech,IT,6.46,1,1,9,6,35,5,0,0,Placed
91622,22,Male,B.Sc,IT,6.17,0,3,10,9,78,3,0,0,Placed
15598,21,Male,MCA,CSE,7.49,2,3,5,5,85,8,1,0,Placed
67305,20,Male,B.Sc,IT,6.47,1,3,10,6,53,10,3,0,Placed
58443,18,Male,B.Sc,IT,6.89,1,6,6,4,70,7,2,0,Placed
81802,18,Female,MCA,CSE,6.75,0,5,2,6,83,8,1,1,Placed
92049,23,Female,BCA,ME,6.47,1,4,3,6,35,6,0,1,Placed
33622,22,Male,BCA,ME,4.5,1,2,4,3,59,2,1,3,Not Placed
31054,19,Male,BCA,Civil,7.53,0,5,10,9,84,5,1,0,Placed
26069,21,Female,B.Tech,CSE,7.27,1,5,2,2,70,10,3,0,Placed
46139,24,Male,BCA,Civil,7.01,1,4,7,9,99,6,1,0,Placed
19793,22,Female,B.Tech,IT,5.45,0,4,9,5,87,7,1,0,Placed
83417,24,Male,BCA,ME,6.75,2,2,6,4,57,4,0,0,Placed
16251,18,Male,B.Sc,ECE,7.29,1,3,5,1,73,2,0,1,Placed
93223,18,Male,B.Tech,ME,6.56,2,4,5,2,61,8,0,1,Placed
34903,22,Male,MCA,CSE,6.83,0,3,3,7,75,3,1,0,Placed
63367,22,Female,B.Tech,ME,6.78,0,2,7,10,63,5,3,2,Not Placed
75504,22,Male,MCA,ME,7.84,1,2,9,6,74,8,3,0,Placed
97750,24,Female,MCA,CSE,6.32,1,3,5,1,84,6,0,2,Not Placed
53535,18,Male,B.Sc,IT,6.47,0,1,7,9,52,5,0,1,Not Placed
99824,24,Female,B.Tech,ME,6.76,1,6,10,1,52,4,1,1,Not Placed
64218,18,Female,BCA,CSE,7.1,0,5,1,1,65,3,1,1,Placed
48298,21,Male,BCA,CSE,5.82,1,1,5,4,100,8,3,0,Placed
38849,23,Female,B.Tech,IT,8.4,0,5,4,4,80,7,2,0,Placed
8997,22,Female,MCA,ME,9.06,0,6,9,5,93,6,2,0,Placed
27032,19,Female,B.Tech,CSE,7.64,1,3,3,7,80,9,1,3,Not Placed
71647,22,Male,B.Tech,ME,8.23,1,4,1,9,41,8,2,0,Placed
74107,24,Female,MCA,ME,5.49,0,2,10,10,67,6,2,0,Placed
67941,19,Female,B.Tech,ME,7.92,1,4,7,8,59,9,2,2,Not Placed
44990,24,Female,BCA,CSE,5.34,1,5,6,9,68,9,1,3,Not Placed
13624,22,Female,B.Tech,ECE,6.64,2,3,1,3,37,4,1,3,Not Placed
80308,18,Male,BCA,ECE,7.65,2,4,8,3,61,5,3,0,Placed
98005,20,Female,B.Tech,Civil,7.57,0,2,1,6,60,8,0,1,Not Placed
58917,24,Male,MCA,CSE,7.38,0,3,8,5,45,9,0,0,Placed
41783,20,Female,B.Tech,ME,5.36,1,2,1,8,69,5,1,1,Placed
60676,24,Male,BCA,CSE,7.5,1,2,9,1,89,6,1,1,Placed
44409,20,Male,B.Sc,ME,7.56,2,4,8,6,86,9,1,0,Placed
2472,20,Female,B.Tech,IT,5.64,1,4,7,5,89,3,1,0,Placed
48313,23,Male,BCA,Civil,6.78,0,1,6,10,61,6,1,0,Placed
16560,23,Male,MCA,IT,5.66,0,1,5,9,57,7,2,1,Not Placed
6015,19,Male,BCA,CSE,6.55,0,3,5,5,48,2,3,0,Placed
54007,23,Male,BCA,ECE,6.52,1,6,5,10,72,4,3,3,Not Placed
44981,19,Female,MCA,Civil,5.76,1,2,10,6,100,5,3,0,Placed
10598,24,Male,B.Sc,CSE,7.24,0,1,10,9,68,5,0,0,Placed
78054,18,Male,B.Sc,ME,6.81,0,3,7,5,35,7,0,0,Placed
55647,22,Male,B.Sc,Civil,8.07,1,3,6,9,64,2,0,1,Placed
26815,19,Male,B.Tech,ECE,6.77,1,3,9,3,88,7,0,0,Placed
21852,22,Male,B.Sc,ECE,6.31,0,6,10,7,88,8,3,0,Placed
53475,24,Male,BCA,ECE,6.12,0,1,7,3,54,10,0,1,Not Placed
26903,22,Male,B.Sc,CSE,7.81,2,1,1,1,81,7,3,0,Placed
40729,21,Female,BCA,CSE,7.18,0,6,10,4,51,2,2,0,Placed
13363,23,Female,B.Tech,ME,7.55,1,2,7,7,55,8,3,0,Placed
25136,19,Male,BCA,ME,7.9,1,2,1,5,70,9,2,0,Placed
4666,21,Male,B.Tech,IT,7.2,1,2,9,3,82,9,3,0,Placed
65730,24,Female,MCA,ME,7.69,0,5,5,5,60,7,3,2,Placed
53491,20,Female,B.Tech,CSE,6.74,1,4,8,10,86,9,1,1,Placed
28662,18,Male,BCA,IT,7.64,2,4,2,9,98,6,1,0,Placed
74361,21,Male,MCA,ME,6.59,0,2,7,7,91,3,0,0,Placed
70414,21,Female,B.Sc,CSE,5.55,3,5,10,3,76,3,1,0,Placed
58298,23,Male,BCA,IT,5.35,0,5,5,7,92,6,1,1,Placed
26459,23,Male,B.Sc,ME,7.31,3,3,5,7,37,1,2,0,Placed
68932,20,Male,B.Sc,ME,7.84,1,6,4,9,85,10,2,2,Placed
86180,23,Male,B.Sc,Civil,7.21,0,3,4,6,88,6,3,0,Placed
24758,19,Female,BCA,CSE,5.79,1,3,7,2,84,1,3,1,Placed
61771,19,Male,BCA,Civil,7.3,0,5,2,3,62,5,1,0,Placed
41666,22,Female,MCA,IT,5.42,3,2,10,5,83,4,3,1,Placed
18795,22,Male,B.Tech,CSE,5.61,1,6,2,10,71,2,2,0,Placed
75620,23,Male,BCA,ECE,5.61,1,3,4,9,37,3,3,0,Placed
43972,22,Female,B.Tech,ECE,6.73,0,6,5,2,55,5,0,0,Placed
69665,18,Male,B.Tech,CSE,8.85,0,4,5,7,62,7,2,0,Placed
15839,22,Female,BCA,IT,6.04,0,1,1,5,51,1,3,2,Not Placed
31758,21,Male,BCA,Civil,8.32,1,1,5,9,86,9,3,0,Not Placed
6158,19,Male,B.Sc,ME,7.76,0,1,8,9,35,4,1,2,Not Placed
59729,20,Female,MCA,ECE,7.53,0,6,2,10,76,6,0,0,Placed
55527,23,Male,BCA,ECE,7.76,0,1,7,6,97,6,0,0,Placed
56711,19,Female,B.Tech,ME,7.86,0,3,2,5,62,8,0,1,Placed
39891,21,Male,BCA,ME,8.5,2,6,8,3,63,8,2,2,Not Placed
62058,18,Male,MCA,CSE,5.67,2,1,3,9,71,9,2,0,Placed
73414,23,Female,B.Tech,IT,6.56,1,5,7,8,87,2,3,0,Placed
6026,19,Male,BCA,CSE,7.68,1,3,4,2,70,5,0,0,Placed
36209,24,Male,B.Tech,ECE,6.61,0,3,3,9,76,4,3,0,Placed
17560,24,Male,B.Tech,CSE,7.57,1,2,3,2,76,4,2,0,Placed
43531,23,Female,BCA,ECE,6.72,2,5,2,8,67,7,0,0,Placed
40711,20,Male,B.Tech,ECE,6.82,2,5,7,7,95,1,2,1,Not Placed
21359,23,Female,B.Tech,CSE,8.42,0,6,7,7,64,10,3,0,Placed
90476,18,Female,B.Tech,ME,6.5,0,5,8,9,99,8,2,0,Placed
38896,20,Male,B.Tech,CSE,7.68,1,1,3,10,48,9,1,0,Placed
3645,18,Male,B.Tech,CSE,7.0,2,6,2,1,89,2,2,0,Placed
31634,18,Male,B.Tech,Civil,6.05,3,4,7,9,42,9,3,0,Placed
39770,20,Male,B.Sc,CSE,6.09,1,3,5,3,53,8,3,0,Placed
12081,22,Female,BCA,ECE,8.31,1,5,10,1,69,6,1,0,Placed
12259,24,Female,B.Tech,Civil,8.47,2,6,7,1,62,1,3,0,Placed
4118,18,Female,B.Sc,Civil,6.82,1,6,8,4,50,3,0,0,Placed
42303,20,Male,MCA,CSE,5.99,2,3,2,5,57,4,2,1,Placed
43772,22,Male,BCA,ME,6.88,3,5,9,3,69,10,3,3,Not Placed
34655,19,Male,B.Tech,CSE,7.74,0,5,9,7,91,3,0,0,Placed
66978,23,Female,BCA,ME,8.5,2,6,7,2,41,3,0,0,Placed
4383,21,Male,BCA,IT,5.56,0,2,10,4,73,3,3,0,Placed
9423,21,Female,B.Tech,CSE,8.37,0,2,8,1,96,5,0,1,Placed
18457,18,Male,B.Sc,ME,7.47,3,5,6,10,71,2,2,1,Placed
59487,19,Male,B.Sc,ME,6.63,0,5,9,3,96,10,0,0,Placed
93082,24,Female,BCA,ME,7.08,0,2,1,7,55,10,3,0,Placed
39802,24,Male,B.Tech,Civil,8.24,2,1,7,6,77,6,1,1,Placed
32195,21,Female,MCA,CSE,6.88,1,4,10,4,95,7,2,0,Placed
79311,22,Female,B.Tech,ECE,7.24,1,4,2,10,65,5,0,0,Placed
2430,21,Male,MCA,Civil,5.82,1,6,10,2,52,7,1,0,Placed
50324,21,Male,MCA,ME,6.81,1,3,10,7,51,9,2,3,Not Placed
40972,22,Male,B.Tech,CSE,7.16,3,1,3,7,88,1,2,0,Placed
43348,21,Female,BCA,ECE,7.49,2,1,5,7,99,2,3,2,Placed
5313,18,Female,B.Tech,IT,6.74,1,2,1,9,66,10,3,2,Not Placed
49289,18,Female,B.Sc,Civil,6.87,0,3,7,2,87,8,2,0,Placed
72445,23,Female,B.Tech,ECE,6.73,0,6,3,7,86,6,3,1,Placed
51431,23,Female,B.Tech,IT,7.03,0,1,10,9,42,4,0,0,Placed
59031,19,Male,B.Tech,ECE,6.44,0,6,6,5,70,5,0,0,Placed
86120,18,Male,BCA,CSE,6.35,1,3,8,7,59,7,3,1,Placed
24753,19,Male,BCA,ECE,7.85,1,1,6,1,90,1,1,0,Placed
51842,22,Male,B.Tech,ME,7.75,2,1,5,10,82,1,1,0,Placed
16414,22,Male,B.Tech,Civil,8.84,1,3,4,1,42,10,1,1,Placed
53095,19,Male,B.Tech,ME,7.06,1,4,5,7,57,7,3,0,Placed
95089,19,Female,B.Tech,ME,7.2,0,2,7,3,94,6,1,1,Placed
82677,19,Male,B.Tech,ECE,7.67,2,1,10,7,85,8,1,2,Placed
31496,21,Male,B.Sc,CSE,5.67,1,1,8,10,73,9,1,3,Not Placed
80333,19,Male,B.Tech,ECE,6.64,1,5,7,2,44,6,3,0,Placed
69176,21,Female,B.Tech,IT,6.18,1,1,8,3,87,7,0,0,Placed
97668,18,Male,B.Tech,IT,6.75,1,3,4,6,47,7,3,0,Placed
38647,24,Male,BCA,IT,7.74,0,3,4,3,37,5,3,1,Not Placed
20168,24,Female,B.Sc,ECE,5.76,3,5,7,4,74,8,0,0,Placed
79699,20,Male,B.Tech,IT,7.52,1,5,10,4,64,4,2,1,Placed
39528,23,Male,MCA,ECE,7.61,1,5,10,10,64,2,1,0,Placed
65467,21,Male,B.Tech,Civil,5.41,0,2,10,10,68,1,1,0,Placed
83784,18,Female,B.Tech,Civil,6.2,3,6,8,8,41,7,1,0,Placed
67750,19,Male,MCA,ME,7.92,0,4,4,4,98,3,3,0,Placed
86320,18,Male,B.Sc,ME,8.61,0,4,4,2,57,6,1,0,Placed
3802,22,Female,B.Sc,ECE,6.71,1,4,5,3,81,2,3,0,Placed
25082,23,Female,BCA,CSE,6.91,1,3,8,10,70,2,0,0,Placed
37695,22,Female,BCA,ME,6.5,0,4,4,1,89,10,2,0,Placed
17050,18,Male,BCA,CSE,5.59,3,6,6,10,40,7,0,0,Placed
26986,19,Female,MCA,CSE,8.81,1,2,2,2,59,7,0,0,Placed
29186,21,Female,MCA,IT,6.45,0,3,3,2,66,6,1,0,Placed
96546,19,Female,BCA,Civil,7.06,2,3,2,7,83,1,1,0,Placed
11791,18,Female,B.Tech,CSE,6.24,1,3,6,4,53,10,0,0,Placed
83795,20,Male,B.Sc,Civil,5.22,0,3,9,7,35,3,1,0,Not Placed
32662,22,Male,BCA,IT,7.49,1,6,6,8,56,5,1,1,Placed
38630,18,Male,BCA,ECE,6.21,0,5,1,1,90,1,2,0,Placed
36463,24,Male,MCA,IT,7.53,1,5,1,9,92,8,1,1,Placed
49881,21,Male,B.Sc,ECE,7.42,1,6,10,9,67,8,0,0,Placed
64035,19,Female,B.Tech,ME,7.72,1,1,8,6,85,7,3,0,Placed
34627,18,Male,MCA,ME,7.89,1,4,5,2,100,10,0,2,Not Placed
54624,24,Female,B.Tech,Civil,7.11,1,4,3,1,76,2,3,0,Placed
6085,22,Male,B.Tech,Civil,7.36,1,6,4,4,58,5,3,0,Placed
63123,24,Female,B.Sc,ME,7.39,0,3,10,4,66,10,3,1,Placed
46959,23,Male,BCA,IT,6.52,2,1,8,6,36,2,1,1,Placed
36467,24,Male,BCA,ME,6.93,0,2,7,6,55,8,3,1,Not Placed
95475,24,Male,B.Tech,CSE,7.99,3,4,3,6,99,10,3,0,Placed
46407,23,Female,BCA,ECE,6.57,1,4,9,7,92,2,0,0,Placed
79764,23,Male,B.Tech,CSE,6.35,0,3,4,7,89,5,3,0,Placed
751,23,Female,BCA,ECE,7.02,0,2,5,10,51,8,3,0,Placed
93386,19,Male,MCA,ECE,6.14,2,4,1,8,96,9,1,0,Placed
64535,22,Male,B.Tech,IT,6.33,1,3,2,10,81,4,2,0,Placed
27114,24,Female,MCA,CSE,6.33,3,3,9,8,79,2,3,0,Placed
63587,24,Male,MCA,ME,6.77,0,3,7,4,82,4,3,0,Placed
52000,18,Male,MCA,Civil,8.01,2,2,5,10,91,9,1,0,Placed
56701,18,Female,B.Sc,ME,6.77,1,2,3,2,88,9,3,0,Placed
15679,19,Male,MCA,CSE,7.94,1,1,9,10,84,6,3,0,Placed
79429,23,Female,B.Sc,ECE,8.36,1,1,9,6,66,1,0,0,Placed
57856,20,Male,MCA,ME,6.85,0,2,1,9,52,5,0,0,Placed
65277,22,Female,B.Sc,Civil,8.0,1,3,9,10,84,9,1,0,Placed
11926,18,Female,MCA,IT,7.84,0,6,7,10,45,2,3,0,Placed
35796,18,Male,BCA,ME,6.36,0,6,8,8,87,3,1,0,Placed
92457,23,Female,B.Tech,Civil,6.09,1,4,9,8,50,5,1,0,Placed
78221,20,Female,B.Sc,Civil,8.13,0,1,7,8,73,9,3,0,Placed
75627,18,Female,MCA,IT,7.15,1,1,10,2,85,10,0,0,Placed
6107,19,Female,B.Tech,IT,7.7,1,1,7,5,65,4,0,0,Placed
29757,20,Female,BCA,ECE,8.35,1,5,5,1,82,9,1,0,Placed
74802,20,Male,BCA,ECE,6.81,1,1,4,1,36,3,1,0,Placed
45718,24,Male,BCA,CSE,7.0,0,5,4,8,88,8,1,1,Placed
94397,19,Male,B.Tech,CSE,5.58,0,1,1,10,59,3,2,1,Placed
17193,22,Male,B.Tech,Civil,7.29,1,4,3,6,35,3,3,0,Placed
52805,19,Male,B.Tech,Civil,8.18,0,4,1,6,37,1,0,0,Placed
56738,21,Male,MCA,CSE,7.44,2,2,8,10,57,2,2,0,Placed
14033,20,Male,MCA,ME,6.23,0,5,3,6,61,7,0,0,Placed
9228,20,Male,B.Sc,IT,7.04,0,4,10,4,100,7,3,1,Placed
23430,22,Male,B.Sc,IT,7.25,1,2,4,8,80,7,0,0,Placed
92570,22,Male,B.Tech,Civil,7.16,2,4,9,4,47,5,0,2,Not Placed
26614,18,Male,B.Tech,ECE,8.55,1,5,8,1,66,8,3,0,Placed
36472,19,Female,BCA,ME,6.58,0,1,6,7,93,10,0,1,Placed
39650,19,Male,BCA,Civil,6.51,2,3,2,1,62,7,2,0,Placed
18180,24,Female,BCA,ECE,7.33,0,5,1,2,37,7,3,0,Placed
89415,20,Female,BCA,ECE,8.28,2,3,9,3,86,10,1,0,Placed
73736,22,Female,B.Sc,ME,8.82,0,3,5,10,73,8,0,0,Placed
76994,21,Male,MCA,IT,7.4,0,6,2,6,55,6,3,0,Placed
42713,20,Male,B.Tech,Civil,6.71,0,6,6,9,72,3,2,1,Not Placed
11407,18,Male,B.Sc,IT,6.3,0,5,3,8,41,7,1,0,Placed
37462,21,Male,B.Sc,ME,6.22,1,2,10,2,38,9,3,0,Placed
51675,24,Male,B.Tech,ECE,8.49,0,3,2,9,41,4,2,0,Placed
10540,24,Male,MCA,Civil,8.22,3,4,1,9,48,10,3,0,Placed
99375,20,Male,B.Tech,IT,5.86,2,1,3,4,77,4,2,0,Placed
58362,21,Male,B.Tech,ECE,7.64,0,3,10,8,53,4,1,0,Placed
26166,20,Female,BCA,CSE,6.65,1,6,7,5,74,6,3,0,Placed
26966,24,Male,B.Tech,ME,7.87,2,3,5,10,84,9,0,1,Placed
54661,21,Male,B.Tech,Civil,7.22,0,3,5,2,59,2,2,1,Placed
92717,24,Male,B.Tech,ECE,6.3,2,6,5,8,60,5,2,0,Placed
90310,23,Male,B.Tech,IT,8.15,0,5,8,1,98,10,1,1,Placed
73829,20,Male,B.Tech,IT,6.94,2,3,6,3,52,3,0,1,Placed
9870,21,Male,BCA,IT,7.91,2,3,8,3,83,6,1,0,Placed
34493,21,Male,B.Tech,CSE,6.3,0,3,2,10,81,7,3,0,Placed
3130,19,Female,BCA,IT,6.88,2,2,3,5,90,1,0,0,Placed
20715,23,Female,B.Tech,Civil,5.21,0,1,4,7,56,6,3,2,Not Placed
99218,21,Female,B.Sc,ME,5.96,1,6,7,1,91,6,3,0,Placed
83157,19,Male,B.Sc,CSE,6.52,2,5,2,9,56,9,0,1,Placed
26115,21,Female,MCA,ECE,5.37,1,4,10,10,79,4,3,1,Placed
84924,23,Male,MCA,IT,8.71,0,6,6,4,85,8,2,0,Placed
69056,20,Female,MCA,CSE,7.15,0,4,7,9,80,6,2,0,Placed
71682,22,Male,MCA,CSE,6.81,0,4,7,4,98,3,2,0,Placed
44072,24,Female,B.Tech,CSE,6.75,1,2,9,10,69,9,2,0,Placed
99905,20,Female,BCA,ME,7.26,0,2,9,10,80,9,3,1,Placed
45399,24,Male,B.Sc,CSE,7.55,1,4,3,10,42,2,3,0,Placed
79216,20,Male,B.Tech,Civil,8.5,0,1,2,9,74,1,3,0,Placed
46840,21,Female,MCA,ECE,7.57,0,2,5,6,48,4,0,1,Not Placed
18464,23,Male,B.Sc,CSE,7.01,1,1,10,9,44,10,0,0,Placed
78806,18,Male,MCA,IT,6.98,0,5,9,1,41,2,1,0,Placed
92451,22,Male,MCA,IT,7.77,0,1,7,5,81,2,1,0,Placed
91288,21,Female,BCA,ME,6.57,2,3,7,7,82,6,3,0,Placed
58932,22,Female,MCA,Civil,6.4,2,2,7,9,77,1,0,0,Placed
36180,24,Male,BCA,Civil,7.08,1,2,2,2,80,1,3,0,Placed
34355,21,Female,BCA,ME,7.94,1,1,6,9,98,1,3,0,Placed
91820,24,Male,B.Tech,ECE,6.43,1,4,3,10,55,4,1,0,Placed
38796,21,Male,BCA,CSE,7.69,1,4,10,7,68,6,1,3,Not Placed
82249,19,Male,B.Tech,IT,6.09,1,6,2,1,73,2,0,1,Placed
38521,22,Male,MCA,Civil,5.59,0,1,4,2,77,2,0,0,Not Placed
69350,19,Male,B.Sc,ECE,8.64,1,6,9,2,37,8,1,2,Not Placed
25593,24,Female,B.Sc,ECE,6.26,2,5,1,2,74,10,0,1,Not Placed
26324,19,Male,BCA,ECE,8.04,0,4,4,8,63,6,3,0,Placed
39028,21,Male,B.Tech,CSE,7.63,0,5,5,7,52,2,1,0,Placed
55152,23,Female,BCA,IT,8.58,1,4,6,6,74,1,2,0,Placed
27496,18,Male,BCA,ECE,5.75,1,4,4,2,67,6,2,0,Placed
81757,21,Male,B.Sc,Civil,5.94,1,5,6,2,89,6,3,0,Placed
81603,21,Male,B.Tech,ME,6.69,1,6,10,9,87,2,2,0,Placed
63032,20,Female,MCA,ME,4.96,0,3,9,8,61,9,0,0,Placed
90936,22,Male,MCA,ME,6.53,1,5,5,8,51,1,1,0,Placed
2516,20,Male,BCA,ECE,7.95,1,2,2,6,67,7,0,2,Not Placed
83054,20,Male,B.Tech,ECE,7.72,0,3,6,7,42,9,2,0,Placed
69473,19,Female,B.Sc,IT,6.65,1,1,10,4,90,9,2,1,Not Placed
64665,22,Male,MCA,IT,5.94,0,2,6,9,70,1,0,0,Placed
45915,24,Female,B.Tech,ME,5.39,2,5,3,6,81,10,3,0,Placed
56762,19,Male,B.Tech,Civil,6.7,1,1,1,9,69,1,1,1,Not Placed
29799,20,Male,BCA,CSE,7.63,0,1,3,1,52,8,2,2,Not Placed
25815,19,Female,B.Tech,CSE,7.13,1,1,8,4,82,3,2,2,Not Placed
68537,19,Female,B.Tech,IT,7.46,1,2,5,2,63,7,3,0,Placed
45079,24,Female,B.Sc,ME,8.08,1,1,9,3,79,10,2,3,Not Placed
42113,22,Female,B.Tech,ME,6.74,1,3,2,7,100,6,0,0,Placed
27943,24,Female,B.Tech,ME,6.69,1,6,8,10,56,7,1,0,Placed
83873,22,Female,B.Tech,Civil,7.31,0,2,5,4,35,10,1,1,Not Placed
173,22,Male,B.Sc,IT,7.92,2,3,4,5,79,10,3,0,Placed
666,23,Male,BCA,ECE,5.47,1,5,2,1,46,5,1,0,Placed
83674,22,Male,B.Sc,IT,6.85,1,3,4,1,38,8,1,3,Not Placed
84905,23,Female,B.Sc,IT,7.11,1,4,7,6,49,4,3,1,Placed
21758,20,Male,BCA,IT,5.81,1,1,7,5,70,5,2,0,Placed
78414,18,Male,MCA,ECE,8.16,2,2,3,2,61,8,0,0,Not Placed
10467,21,Male,MCA,ECE,6.76,0,3,1,5,75,9,2,0,Placed
27060,18,Female,B.Tech,CSE,5.89,1,2,6,1,67,2,2,0,Placed
49613,18,Male,BCA,IT,7.36,1,3,9,3,42,6,2,1,Placed
14648,18,Female,B.Tech,CSE,6.91,0,3,9,6,70,2,1,0,Placed
56269,18,Male,B.Sc,ME,6.18,0,3,5,7,56,2,0,2,Not Placed
48157,22,Male,B.Sc,ME,7.49,0,4,5,10,49,2,0,0,Placed
9187,22,Female,BCA,ECE,5.54,2,6,10,6,43,2,1,0,Placed
68484,24,Male,BCA,ME,6.76,0,5,10,6,49,8,1,0,Placed
40171,20,Male,B.Tech,IT,6.92,3,4,3,4,40,5,2,0,Placed
27628,20,Female,MCA,ME,6.8,2,1,6,2,48,9,2,0,Placed
60485,21,Male,MCA,ECE,8.15,1,3,9,1,88,4,0,0,Placed
48428,23,Male,B.Tech,CSE,8.33,0,4,1,5,60,9,1,0,Placed
33035,24,Male,BCA,ME,8.67,2,5,4,7,95,8,2,0,Placed
25500,23,Male,B.Tech,CSE,6.13,0,3,9,3,36,5,0,0,Placed
44806,21,Male,B.Tech,ECE,6.21,2,2,2,3,69,3,2,3,Not Placed
1793,24,Male,MCA,CSE,6.05,0,6,7,4,74,7,1,3,Placed
76992,19,Male,B.Sc,ME,6.98,2,1,10,5,88,1,2,0,Placed
81813,21,Female,B.Sc,ECE,5.97,3,4,6,9,48,2,0,2,Placed
25869,19,Male,BCA,Civil,7.09,1,2,3,6,62,10,1,0,Placed
11633,19,Male,BCA,Civil,5.48,0,3,6,4,89,6,0,0,Placed
95386,20,Female,B.Tech,CSE,5.7,2,4,5,10,78,1,1,0,Placed
24136,23,Female,B.Tech,IT,6.72,2,5,4,2,92,10,3,0,Placed
48290,20,Male,MCA,Civil,7.03,0,6,9,6,59,9,0,0,Placed
86951,23,Male,B.Sc,ME,5.36,0,1,5,5,38,10,1,2,Not Placed
31595,22,Male,B.Tech,CSE,7.28,1,3,10,5,55,3,0,1,Placed
89023,22,Female,B.Sc,IT,8.6,1,4,6,5,37,9,1,0,Placed
80933,19,Female,BCA,ECE,9.33,0,2,9,2,50,3,0,0,Placed
49142,24,Female,B.Tech,ECE,7.07,0,2,2,3,75,10,1,3,Not Placed
51091,19,Male,BCA,IT,6.6,1,2,8,6,67,6,3,0,Placed
51441,20,Male,MCA,Civil,7.28,0,4,10,1,69,2,2,0,Placed
98064,23,Male,B.Tech,CSE,7.88,1,4,9,3,43,10,1,3,Placed
97416,22,Female,B.Sc,ME,7.7,0,4,3,2,95,9,2,0,Placed
70795,20,Male,B.Sc,Civil,8.58,0,6,9,7,44,8,0,3,Not Placed
28333,19,Male,B.Sc,IT,6.63,3,2,9,5,45,6,1,2,Not Placed
80370,21,Male,BCA,IT,6.67,0,5,10,8,72,2,3,0,Placed
38060,21,Female,BCA,ME,6.99,1,3,9,9,44,6,3,2,Not Placed
22407,18,Female,BCA,ME,5.17,1,4,1,2,51,3,0,1,Not Placed
42332,19,Male,BCA,ECE,6.45,1,1,6,2,55,6,2,1,Not Placed
29451,19,Male,MCA,IT,6.56,0,1,5,5,35,6,1,0,Placed
882,19,Female,BCA,ECE,6.58,0,4,1,7,84,1,2,0,Placed
